# Predicted,Actual,Difference,Average: 3.7538
1189.6732994507,1191.389404,1.7161045493,
1162.5240264103,1164.261597,1.7375705897,
1170.3551789884,1166.021118,4.3340609884,
1179.4163079503,1174.471924,4.9443839503,
1176.9258094996,1176.23999,0.6858194996,
1161.8913304682,1164.659912,2.7685815318,
1176.6167488846,1168.334229,8.2825198846,
1176.6488986388,1170.353394,6.2955046388,
1175.5216437497,1183.885742,8.3640982503,
1157.9419550073,1161.751099,3.8091439927,
1189.676635942,1190.187866,0.511230058,
1149.7118243619,1139.266357,10.4454673619,
1170.8457783784,1161.900757,8.9450213784,
1180.6995472343,1188.383545,7.6839977657,
1179.1209752208,1181.32251,2.2015347792,
1155.7856633935,1165.573975,9.7883116065,
1168.6253770343,1169.569214,0.9438369657,
1189.8463911149,1192.954468,3.1080768851,
1166.6393161769,1169.884033,3.2447168231,
1158.802495034,1169.100342,10.297846966,
1200.1216428574,1196.022827,4.0988158574,
1193.136829461,1188.72876,4.408069461,
1170.0143792675,1172.174316,2.1599367325,
1182.4433556573,1180.926147,1.5172086573,
1346.3413188089,1350.516968,4.1756491911,
1176.3127599179,1175.188965,1.1237949178,
1182.4239836928,1181.040283,1.3837006928,
1175.7579322219,1173.394409,2.3635232219,
1173.5419995709,1170.673218,2.8687815709,
1159.7628760206,1161.109741,1.3468649794,
1172.8001989774,1175.335571,2.5353720226,
1191.2576364872,1191.401855,0.1442185128,
1165.0295754039,1167.21521,2.1856345961,
1168.096651121,1172.725952,4.629300879,
1166.9561987461,1169.535889,2.5796902539,
1160.980623114,1167.587646,6.607022886,
1177.0653591745,1177.634766,0.5694068255,
1158.3299868343,1161.519165,3.1891781657,
1161.8279004584,1169.244629,7.4167285416,
1143.7784730129,1137.73877,6.0397030129,
1187.5429631649,1187.093262,0.4497011648,
1160.8607592827,1162.597168,1.7364087173,
1190.8620959047,1187.211426,3.6506699047,
1172.4339758358,1176.870972,4.4369961642,
1165.9458368551,1162.227051,3.7187858551,
1176.3823802709,1176.254883,0.1274972708,
1150.9193455716,1154.044556,3.1252104284,
1153.8704557648,1159.672974,5.8025182352,
1169.0598381209,1172.512939,3.4531008792,
1179.6108570101,1168.772339,10.8385180101,
1174.1655065205,1180.638184,6.4726774795,
1185.1650734254,1179.275269,5.8898044254,
1187.2125210697,1189.331299,2.1187779304,
1186.1206515157,1187.791138,1.6704864843,
1164.5977185864,1162.158447,2.4392715864,
1160.026283326,1159.080688,0.945595326,
1163.7249827684,1164.542236,0.8172532316,
1182.2522028961,1186.934814,4.6826111039,
1158.9267407699,1166.757813,7.8310722301,
1176.4926672625,1179.078247,2.5855797375,
1178.8917084992,1181.140015,2.2483065008,
1152.2673080937,1152.710815,0.4435069063,
1158.3102754188,1158.841553,0.5312775812,
1169.5317857752,1170.516724,0.9849382248,
1168.0166905245,1167.485962,0.5307285245,
1165.4726750492,1169.043823,3.5711479508,
1176.1254234992,1171.509521,4.6159024992,
1173.8882847387,1175.541382,1.6530972613,
1169.6947187343,1173.192871,3.4981522657,
1163.3869583432,1163.57019,0.1832316568,
1173.9825228246,1179.783691,5.8011681754,
1197.7342658678,1199.452271,1.7180051322,
1165.7791609248,1168.633667,2.8545060752,
1172.8879052054,1173.977417,1.0895117946,
1161.751308475,1165.438721,3.687412525,
1176.6852934106,1176.459351,0.2259424106,
1174.5024137112,1178.870117,4.3677032888,
1170.5231305448,1166.809448,3.7136825448,
1163.9322256896,1152.251587,11.6806386896,
1177.5063372257,1175.852295,1.6540422257,
1169.080030196,1174.280396,5.200365804,
1156.0592320949,1160.607544,4.5483119051,
1161.0541266864,1159.659546,1.3945806864,
1169.3734682651,1171.192871,1.8194027349,
1163.6914253462,1167.010742,3.3193166538,
1175.504751746,1172.41394,3.090811746,
1358.5220516727,1350.147705,8.3743466727,
1172.8634003777,1162.922974,9.9404263777,
1156.8013166762,1154.253784,2.5475326762,
1178.4407971982,1176.4375,2.0032971982,
1165.0311803312,1170.139893,5.1087126688,
1165.9376472403,1169.884033,3.9463857597,
1316.9511312894,1327.269409,10.3182777106,
1245.842993101,1243.782471,2.060522101,
1196.5827420703,1198.938354,2.3556119297,
1152.8857550479,1161.485107,8.5993519521,
1165.2481135969,1157.837402,7.4107115969,
1171.2675131578,1167.186646,4.0808671578,
1166.612015913,1168.435181,1.823165087,
1181.9513913663,1184.578857,2.6274656337,
1178.9384600401,1177.501953,1.4365070401,
1172.2893395739,1168.789185,3.5001545739,
1170.84456649,1175.626099,4.78153251,
1167.3830878189,1162.023193,5.3598948188,
1172.0586099162,1167.313721,4.7448889162,
1184.3888355186,1176.905029,7.4838065186,
1271.7009910835,1273.830444,2.1294529165,
1155.0137206396,1151.019043,3.9946776396,
1191.4505009583,1198.065674,6.6151730417,
1192.1039145076,1193.157715,1.0538004924,
1152.8785159472,1155.932251,3.0537350528,
1190.3859095566,1190.182983,0.2029265566,
1152.9428993041,1148.776489,4.1664103041,
1159.5311345486,1158.228638,1.3024965486,
1176.710411444,1174.371704,2.338707444,
1160.0141926457,1152.820923,7.1932696457,
1158.605603202,1154.828247,3.777356202,
1176.4535891066,1170.479248,5.9743411065,
1170.5480397287,1165.040161,5.5078787287,
1192.8399020969,1188.672974,4.1669280969,
1200.3809901535,1198.839233,1.5417571535,
1163.4162870719,1156.329346,7.0869410719,
1146.2617472794,1143.139404,3.1223432794,
1160.0265131452,1160.706177,0.6796638548,
1179.4081013248,1177.413574,1.9945273248,
1150.6617908679,1161.06958,10.4077891322,
1166.6197996861,1167.34729,0.7274903139,
1163.0571223424,1162.358154,0.6989683424,
1168.4532404796,1170.557007,2.1037665205,
1173.4839818403,1173.55481,0.0708281597,
1174.3420151382,1174.359619,0.0176038618,
1169.9316690079,1170.820557,0.8888879921,
1186.1069579981,1199.828369,13.7214110019,
1160.5597609324,1163.756714,3.1969530676,
1180.0047559264,1172.226685,7.7780709264,
1181.1924883702,1178.816528,2.3759603702,
1174.5517046757,1173.986938,0.5647666757,
1151.6570892799,1158.25293,6.5958407202,
1197.0121411104,1195.971924,1.0402171104,
1164.5300631227,1161.999878,2.5301851227,
1164.6777914966,1163.864258,0.8135334966,
1158.8556029387,1156.644043,2.2115599387,
1175.0185077017,1174.842041,0.1764667017,
1170.7030993986,1166.26709,4.4360093986,
1179.0857897919,1179.900757,0.8149672081,
1181.8841342755,1182.948486,1.0643517246,
1198.7593806073,1201.999268,3.2398873927,
1188.2862523448,1187.875244,0.4110083448,
1157.5517845517,1160.432861,2.8810764483,
1177.9490994022,1183.749878,5.8007785978,
1149.7048067263,1144.298218,5.4065887263,
1357.004341961,1347.697754,9.306587961,
1151.0931457104,1151.560303,0.4671572896,
1165.5644779712,1161.058716,4.5057619712,
1179.9320887769,1177.392334,2.5397547769,
1182.7037925559,1190.153198,7.4494054441,
1175.9339832705,1171.738281,4.1957022705,
1181.9410566278,1181.076172,0.8648846278,
1163.3166657549,1166.470825,3.1541592451,
1176.1109396362,1175.520264,0.5906756361,
1162.7254643779,1168.758667,6.0332026221,
1162.7250450749,1168.232788,5.5077429251,
1177.8156408938,1173.695313,4.1203278938,
1179.1715578414,1185.864624,6.6930661586,
1179.0099317725,1177.625366,1.3845657725,
1158.1874457887,1153.897461,4.2899847887,
1168.0587784329,1164.357666,3.7011124328,
1161.7328995006,1164.04187,2.3089704994,
1174.5206091697,1182.69165,8.1710408303,
1173.8581558394,1170.588623,3.2695328394,
1342.3405715686,1353.022827,10.6822554314,
1164.911750502,1167.783813,2.872062498,
1167.4851000944,1172.348755,4.8636549056,
1374.55693942,1380.862183,6.30524358,
1164.6928214354,1166.074219,1.3813975646,
1179.3414435306,1181.58313,2.2416864694,
1175.2592503651,1173.134155,2.1250953651,
1180.5121255294,1175.446411,5.0657145294,
1185.874676426,1189.062134,3.187457574,
1168.3716725632,1159.216431,9.1552415632,
1186.1579382079,1184.996216,1.1617222079,
1193.2065826814,1195.202637,1.9960543186,
1165.0694556208,1164.111816,0.9576396208,
1185.4751603879,1174.209595,11.2655653879,
1147.1627266962,1148.941528,1.7788013039,
1172.5467203723,1172.867676,0.3209556277,
1150.3164229877,1148.710449,1.6059739876,
1181.6132649392,1182.819458,1.2061930608,
1164.8116428837,1166.369995,1.5583521163,
1147.5462328124,1145.567871,1.9783618124,
1165.7953361084,1163.142944,2.6523921084,
1172.634479496,1168.576904,4.057575496,
1176.6454770795,1177.988403,1.3429259205,
1160.9855094122,1162.950928,1.9654185878,
1159.8468945971,1157.264404,2.5824905971,
1167.1410288312,1168.897949,1.7569201688,
1170.3949793696,1174.984131,4.5891516304,
1169.7611735718,1160.632446,9.1287275718,
1179.8383147432,1188.015503,8.1771882568,
1168.8651691246,1171.389526,2.5243568754,
1180.8642154666,1184.604858,3.7406425334,
1151.2006272918,1151.557617,0.3569897082,
1163.9571241881,1168.683716,4.7265918119,
1170.8612917312,1163.378418,7.4828737312,
1169.3416165383,1171.070801,1.7291844617,
1166.3686975945,1171.71814,5.3494424055,
1175.5471755715,1177.329712,1.7825364285,
1159.2583415669,1164.059692,4.8013504331,
1165.8439318305,1172.166138,6.3222061695,
1161.2197437273,1161.665283,0.4455392727,
1165.3192016603,1166.82251,1.5033083397,
1161.6941334911,1165.824829,4.1306955089,
1170.2494210146,1163.86731,6.3821110146,
1162.9201963145,1164.344727,1.4245306855,
1160.7058047459,1167.747803,7.0419982541,
1171.6267400836,1172.365479,0.7387389164,
1168.813275637,1177.045776,8.232500363,
1382.3086120258,1375.665161,6.6434510258,
1166.2861553532,1166.810913,0.5247576468,
1159.9108399855,1161.164917,1.2540770146,
1169.6732086313,1169.735229,0.0620203687,
1167.3020358508,1165.305542,1.9964938508,
1190.3443061984,1185.529541,4.8147651984,
1172.6157554968,1174.511108,1.8953525032,
1182.3820059497,1190.350098,7.9680920504,
1161.8018771551,1160.256348,1.5455291551,
1165.7161356716,1163.293457,2.4226786715,
1161.0581592662,1167.136963,6.0788037338,
1176.3154986378,1178.181885,1.8663863622,
1155.3252267699,1147.326416,7.9988107699,
1185.1879407445,1185.03125,0.1566907445,
1159.8919352955,1161.235229,1.3432937045,
1178.0040878677,1175.576538,2.4275498677,
1180.2176039134,1181.939575,1.7219710866,
1165.578620553,1163.571899,2.006721553,
1186.5043567958,1183.863892,2.6404647958,
1176.8592887886,1179.80957,2.9502812114,
1178.0684021969,1182.884033,4.8156308031,
1165.7656092759,1166.775879,1.0102697241,
1186.186771666,1186.312622,0.125850334,
1164.2110403312,1164.348022,0.1369816688,
1172.7396431992,1171.516724,1.2229191992,
1185.6544964569,1191.574463,5.9199665431,
1376.9503855742,1376.437256,0.5131295742,
1172.8746857484,1170.223755,2.6509307484,
1158.2034315393,1164.352051,6.1486194607,
1150.8305762878,1157.033813,6.2032367122,
1158.0805453593,1158.36438,0.2838346407,
1175.3993124238,1174.724121,0.6751914238,
1157.1944090806,1158.08313,0.8887209194,
1169.1856032893,1177.836548,8.6509447107,
1157.5334386729,1155.30127,2.2321686729,
1148.2628712648,1155.63623,7.3733587352,
1161.3376036265,1165.23877,3.9011663735,
1162.9187280995,1162.033325,0.8854030995,
1176.4382552506,1174.044556,2.3936992506,
1162.7167096507,1162.269775,0.4469346507,
1158.6667983634,1164.213745,5.5469466366,
1166.5313224965,1163.975098,2.5562244965,
1184.5664947781,1184.865112,0.2986172219,
1167.5646401583,1167.430908,0.1337321582,
1158.2634178005,1160.473755,2.2103371996,
1160.5754555339,1162.029053,1.4535974661,
1157.0808801504,1155.149414,1.9314661504,
1189.3997112252,1191.568481,2.1687697748,
1162.5610887835,1157.504761,5.0563277835,
1155.796128239,1157.236084,1.439955761,
1175.3329277421,1172.463989,2.8689387421,
1169.8120456572,1164.622192,5.1898536572,
1180.7580629943,1196.255493,15.4974300057,
1169.8367782873,1164.69104,5.1457382873,
1168.9455655918,1170.95874,2.0131744083,
1169.1590564929,1176.567383,7.4083265071,
1170.7002931943,1176.270142,5.5698488057,
1183.5962355128,1180.592651,3.0035845128,
1154.2778269455,1158.976807,4.6989800545,
1177.446780593,1178.410156,0.963375407,
1177.3946199673,1187.810181,10.4155610327,
1164.6176857825,1165.810181,1.1924952175,
1159.3989017988,1163.051514,3.6526122012,
1152.233783473,1148.333496,3.900287473,
1168.4328187432,1162.109131,6.3236877432,
1178.9805474457,1182.884033,3.9034855543,
1189.8908299441,1193.202881,3.3120510559,
1153.1260963002,1156.10083,2.9747336998,
1170.1056042761,1171.425903,1.3202987239,
1168.5938391906,1164.473389,4.1204501906,
1171.1403138569,1168.951538,2.1887758568,
1153.8239377366,1164.456665,10.6327272634,
1162.1736261882,1164.772583,2.5989568118,
1375.7901476273,1377.772583,1.9824353728,
1162.8256280482,1161.146118,1.6795100482,
1159.9686224,1160.326782,0.3581596,
1184.3428584948,1186.967041,2.6241825053,
1155.7185450775,1154.118164,1.6003810775,
1153.3942443851,1149.182129,4.2121153851,
1156.0152173873,1154.248535,1.7666823873,
1191.5765483897,1192.290039,0.7134906103,
1155.8458317573,1153.420044,2.4257877572,
1159.2749632634,1166.542847,7.2678837366,
1180.3412957131,1180.801025,0.4597292869,
1162.5033259153,1165.18689,2.6835640848,
1179.7032892709,1185.529541,5.8262517291,
1165.110802783,1161.644165,3.466637783,
1175.9058059088,1176.109985,0.2041790912,
1162.4442530289,1159.110596,3.3336570289,
1170.6079876871,1169.470459,1.1375286871,
1174.6575145848,1173.934937,0.7225775848,
1176.9454925914,1181.890991,4.9454984086,
1172.079333177,1168.845337,3.233996177,
1165.9844588238,1164.818604,1.1658548238,
1191.7135892638,1196.27063,4.5570407362,
1171.8026204156,1168.228882,3.5737384156,
1172.6584997763,1171.899902,0.7585977763,
1160.2724830275,1169.108765,8.8362819725,
1359.8771988887,1348.599976,11.2772228887,
1160.8057028604,1164.071777,3.2660741396,
1158.9028771892,1159.862061,0.9591838108,
1182.744245885,1186.28833,3.544084115,
1175.7762561525,1180.633057,4.8568008475,
1183.3919765974,1190.137207,6.7452304026,
1169.7213038294,1169.662842,0.0584618294,
1156.2866164933,1157.513062,1.2264455068,
1186.0801592689,1188.770386,2.6902267311,
1179.6673577745,1178.733521,0.9338367745,
1161.8397763184,1165.721191,3.8814146816,
1175.3043269324,1173.614014,1.6903129324,
1181.2497804837,1180.715942,0.5338384837,
1155.5153332945,1155.408447,0.1068862945,
1170.9031759863,1164.393555,6.5096209863,
1184.2632834236,1182.075806,2.1874774236,
1182.5699917244,1175.985596,6.5843957244,
1186.1251138817,1195.866821,9.7417071183,
1169.774958253,1168.309937,1.4650212529,
1163.3195031205,1173.422485,10.1029818795,
1155.0972008514,1153.916016,1.1811848514,
1156.977617564,1159.189819,2.212201436,
1154.9093091276,1148.348511,6.5607981276,
1176.0873569675,1176.558716,0.4713590326,
1169.0047901096,1171.881714,2.8769238904,
1164.6723040773,1169.991699,5.3193949227,
1180.3622303834,1178.364136,1.9980943833,
1181.1799311987,1177.237305,3.9426261986,
1165.6222829683,1168.498535,2.8762520317,
1146.6633598187,1145.458252,1.2051078187,
1385.5587735979,1377.002686,8.5560875979,
1161.48254036,1167.587646,6.10510564,
1158.8682264624,1165.657959,6.7897325376,
1157.889824062,1155.351318,2.538506062,
1160.9626641281,1160.998047,0.0353828719,
1170.039365437,1172.369995,2.330629563,
1183.2589150618,1175.421387,7.8375280618,
1155.3173047854,1152.577637,2.7396677854,
1164.6819932893,1160.511597,4.1703962893,
1182.1419172007,1182.585205,0.4432877993,
1176.3675295308,1173.466919,2.9006105308,
1180.0863696762,1172.314819,7.7715506762,
1179.4618761085,1184.466187,5.0043108915,
1174.31521129,1171.854248,2.46096329,
1183.3152486434,1189.047852,5.7326033566,
1180.187500638,1177.119507,3.067993638,
1160.0219596804,1159.700562,0.3213976804,
1168.0183136054,1165.824829,2.1934846054,
1166.4207664806,1166.888184,0.4674175194,
1151.3708946757,1151.515137,0.1442423243,
1167.8395932437,1163.413452,4.4261412437,
1157.549845563,1160.209839,2.659993437,
1170.9066284743,1168.585449,2.3211794743,
1174.4950190371,1177.96814,3.4731209629,
1164.0546642708,1163.360107,0.6945572708,
1154.9839002012,1146.77771,8.2061902012,
1158.0410822985,1158.18811,0.1470277015,
1162.2869806469,1155.770386,6.5165946469,
1146.0008431056,1139.446289,6.5545541056,
1178.9813626479,1177.660034,1.3213286479,
1162.6117446315,1166.598877,3.9871323685,
1162.6816378362,1163.260254,0.5786161638,
1159.1556434065,1156.437256,2.7183874065,
1184.5379644179,1177.588379,6.9495854179,
1165.2766409758,1162.450317,2.8263239758,
1179.7511882935,1178.12146,1.6297282935,
1145.5838655398,1142.896484,2.6873815398,
1174.5634423576,1168.380127,6.1833153576,
1166.2513623998,1164.178833,2.0725293998,
1180.0842805505,1177.662842,2.4214385505,
1162.8074679281,1165.693604,2.8861360719,
1341.450685134,1370.758423,29.307737866,
1161.8899613417,1162.72522,0.8352586583,
1173.3320957324,1171.855347,1.4767487324,
1186.8452419822,1181.385986,5.4592559822,
1172.749416033,1174.026611,1.277194967,
1180.8115060949,1178.107178,2.7043280949,
1182.4552290891,1179.594604,2.8606250891,
1156.2079959917,1166.802979,10.5949830083,
1172.7453581761,1180.009277,7.2639188239,
1181.9974479934,1187.51123,5.5137820066,
1154.4907403802,1157.79895,3.3082096198,
1157.148089681,1153.125977,4.022112681,
1189.8258147315,1196.0896,6.2637852685,
1164.8601962087,1167.197388,2.3371917913,
1174.4106821317,1169.77771,4.6329721317,
1176.2762669848,1175.569702,0.7065649848,
1161.7260354599,1162.394409,0.6683735401,
1161.750290972,1165.580078,3.829787028,
1182.2048780406,1178.460693,3.7441850406,
1181.6349177639,1187.66394,6.0290222361,
1168.562527184,1160.495361,8.067166184,
1160.065431374,1158.860962,1.204469374,
1158.0152280124,1160.416504,2.4012759876,
1191.528235344,1189.588135,1.940100344,
1161.5698324533,1159.418579,2.1512534533,
1159.7312493501,1161.710938,1.9796886499,
1156.5374586048,1151.056396,5.4810626048,
1164.3667090833,1160.780762,3.5859470833,
1175.7455201012,1169.063965,6.6815551012,
1167.3864182652,1166.82373,0.5626882652,
1160.8704268858,1163.42395,2.5535231143,
1259.9523634626,1256.457275,3.4950884626,
1161.6255742341,1162.567139,0.9415647659,
1191.3943577435,1186.352417,5.0419407435,
1167.4409131925,1162.391235,5.0496781924,
1189.8081346377,1187.522217,2.2859176377,
1187.4773345592,1190.937012,3.4596774408,
1188.3504434161,1191.312134,2.9616905839,
1157.2427319116,1165.565796,8.3230640884,
1165.436984477,1164.347534,1.089450477,
1172.1350142357,1174.883179,2.7481647644,
1165.3860254249,1163.685059,1.7009664249,
1185.6589135222,1182.481323,3.1775905222,
1189.1166349411,1187.202148,1.9144869411,
1169.176877669,1168.375366,0.801511669,
1169.514768488,1162.238403,7.276365488,
1182.4463168295,1186.485229,4.0389121705,
1185.1971812295,1183.306274,1.8909072295,
1165.6186636582,1167.950439,2.3317753418,
1177.5565602584,1177.88147,0.3249097416,
1146.53327682,1145.809082,0.72419482,
1176.2480021402,1173.438599,2.8094031402,
1179.6567775191,1182.834961,3.1781834809,
